tarih,ATM_01_Levent,ATM_02_Beşiktaş,ATM_03_Şişli,ATM_04_Fatih,ATM_05_Bağcılar,ATM_06_Bakırköy,ATM_07_Zeytinburnu,ATM_08_Eyüpsultan,ATM_09_Sarıyer,ATM_10_Maslak,ATM_11_Kadıköy,ATM_12_Üsküdar,ATM_13_Ataşehir,ATM_14_Maltepe,ATM_15_Kartal,ATM_16_Pendik,ATM_17_Tuzla,ATM_18_Beykoz,ATM_19_Ümraniye,ATM_20_Sultanbeyli
2023-09-02,244530.7274980328,97419.00931241947,87510.17788196371,78586.29752004931,170744.2410911944,62619.88631789514,71092.9879401756,55783.33501392128,50459.49068252479,59300.85653639042,118694.2695289483,80708.71364253841,256421.5287337988,75521.1126932292,76986.78912809696,64225.93291554989,23278.569473815598,57005.50366912999,95816.03151115778,49514.42248360754
2023-09-03,86981.71707604369,56246.703796852904,65539.99659166392,53673.9811731214,185810.8036662114,46412.525736081836,47484.16466913111,44914.94004015144,45001.52067083874,60452.08892452843,61323.10049933391,68121.06077136111,140560.48872967839,42773.6451397832,67359.92591852807,45878.92054571103,16637.263114790127,38417.14134831874,69817.28140695952,35709.07692657886
2023-09-04,64285.77898074766,60707.75880393698,82106.79020158385,57500.20906903538,78416.41304697134,37218.754994308445,41125.38984571522,48147.3640397971,31829.262201215253,80932.34854049247,55468.49744517924,68198.17642233758,81215.28560212682,46631.746619617275,36373.97467562013,44529.22879270093,44925.875746529615,30771.10824419129,54983.783246840794,33978.0789176754
2023-09-05,118430.14891651376,44239.17910893433,61295.04864749642,55660.05552447706,88634.26245311301,33578.423256913105,49220.71348954021,45768.58401105894,32122.21818644273,102315.4889833006,91690.60951108737,50319.36243055104,105065.77286627168,42439.82300051433,48364.10722766936,37676.18390187974,42893.68252414168,26676.422273581975,57689.81977232397,28755.004967537843
2023-09-06,158655.0130537616,64388.5234097978,54726.50632096728,50024.23813177462,111080.87335680675,43695.326165403414,58908.22787746528,35355.74958408309,32339.575117120767,91246.41250366368,64275.45760058016,66865.35236033399,80256.4698780153,44340.18337617581,48085.48034397131,68317.94699682361,55381.31077806719,31572.986015272763,63094.35018108517,34264.456674888286
2023-09-07,68319.58057499453,54941.14715976198,79279.78791127566,48466.14457029843,90290.27088782145,47929.53468947457,51367.60203218892,38140.24155300157,32609.37639943441,98431.90118106896,79860.69088198611,54346.89746418083,78714.89926094619,53460.36603543046,53385.141327405196,43105.39852315558,37299.227808831565,31391.80136103794,58638.618493032416,35883.04611954038
2023-09-08,101290.28204102517,62953.77077863042,98827.12358235846,106283.57152335251,102345.30274781118,50687.57814385572,66025.84330427091,55826.74035607418,59418.50804111852,88338.35214366617,104790.59464537857,69780.5005413662,83350.19326899723,71797.69871536296,62306.81763729191,53956.6744238894,54535.478899050904,34965.57056936874,79150.3663887493,47708.55220192785
2023-09-09,165313.6958649762,100554.60880023974,80100.38126813222,86306.38149595335,98415.571629597,63960.29217087857,81787.92056474045,83606.31768467657,63412.25343042349,71762.59659499051,119617.90369120691,75155.76129958236,121461.82587770178,65742.61001300687,79015.72372181984,44394.11214666857,22429.76537229449,45519.533575015914,77571.30056807875,44091.2453385271
2023-09-10,169192.98060859917,69997.17895177766,81494.69640298808,54373.42263819488,141020.1588723053,48758.20989344684,47459.59054771394,33955.61905279986,50231.889914285704,43049.273409274894,62234.126662433206,68835.79212578831,106137.36798784725,56749.312156929576,80744.60556272713,40834.352823600355,20089.274053756442,35140.358299919804,103434.62920839459,41690.01080621664
2023-09-11,65977.766397027,52640.912376592416,77251.74318507191,62587.554590566586,84663.76731504053,34080.20244758294,55218.378688396224,42884.537566316096,37255.31034320843,97942.6213551933,67417.9354215934,68773.80029493126,70706.55299653969,47367.91041750489,47928.101918788234,47344.88428176807,35640.86813450359,27409.929370952654,72291.72511530486,27548.82048108086
2023-09-12,75041.09268889687,72250.60511010123,70192.16355061578,50798.87685036027,67112.1404728767,38213.668519582214,54076.89783421483,31275.592078604812,40802.3306748257,69968.50377921559,51452.714395890755,52891.336157733276,94834.63240268856,40870.92301242301,51415.018873132474,29992.505241907093,41101.99793351983,32915.49384173594,61108.81446061736,28170.264360653047
2023-09-13,99526.68383257181,55475.63496745725,77667.92437978822,52502.12282632703,91324.69297672145,47431.872636825414,77567.59427525915,37575.175774526724,28069.3216902519,88577.61760004207,108749.86398329232,46564.614983384825,72007.39010730354,46712.27714062289,72737.77668939691,27621.79123469963,48083.264887170655,37218.61921385136,75407.2818737016,30057.149884873943
2023-09-14,97454.278301067,63474.382635528666,58009.28187185014,63672.52227785706,82474.03582012083,49958.52054055878,49349.06540845748,41535.57636705903,46300.12090537931,96514.58359488111,57764.29543537197,50765.469306646,49568.41516162597,49074.82816381247,49827.87691882409,42317.74996076029,50530.9258975853,37222.50398571019,46595.081979930124,28936.16783377544
2023-09-15,101295.72124832362,82101.56672880713,96802.16110752206,57720.38769805448,103720.85174590615,51592.10985082548,60463.89138637531,51115.1254780564,51192.53813905137,109472.27381807535,78761.99101202757,81078.85205487735,97745.14717029162,58133.90593355859,92539.51838108356,66009.80367397983,45130.17294535256,37417.27167462714,52469.18688082123,51268.032037383404
2023-09-16,149165.19547307945,80302.52963218186,98874.33023850445,86841.06242385002,185868.21602922876,65575.7530510673,84736.54502592936,57038.36307475646,62865.31376073082,65314.90170674902,89708.34014952005,118006.8377863232,154765.63665074453,72251.18411670269,77397.02932251777,59912.432167800056,33919.370421220425,50728.44540807569,86146.95989584396,41619.48345129999
2023-09-17,85630.51862034683,72912.55791234062,72330.36804896631,85401.07228942806,91398.86923142575,54866.5841393036,64463.158102134075,47168.10736541443,45468.204287787754,43661.81802106942,62618.263967600695,69560.67648784733,113357.39000485509,53245.414704628805,78963.7772291436,42375.12120190963,21207.39809377638,34099.20170079213,55014.76671279698,32868.5061148768
2023-09-18,77930.70480388714,53462.18931499784,79186.56849375748,58084.589451036394,109484.83344685953,48544.37091376789,44539.44443766343,37412.06219549216,31346.53650033546,74737.82325678678,88404.60691750412,52983.873623532534,128218.94623491103,38973.81639532311,57632.976288077414,28452.99717156309,36975.279275768684,23722.822616393867,58103.6476960303,39854.84071709045
2023-09-19,74827.32842562877,52733.62039489827,84847.80071941965,48631.15089237633,61772.35147960888,42239.90364143102,44008.047424257245,30874.76012566703,27765.842016016893,108350.81259366227,102449.44168651543,62276.33186558888,77481.15080881851,37380.719657990696,51642.20699062333,40717.167842581475,33338.57380415554,31704.180173369776,60520.56210490842,28230.294235387464
2023-09-20,88436.06533078337,75512.2612761857,94806.63387728947,50371.54944995539,76904.66928445613,42779.395163819805,54724.772213465876,47872.857067269084,33610.488788004695,103815.24251050063,66293.37726782232,55591.4535096674,114003.74361622598,50790.756450012996,51335.76772064277,44683.19390814455,36265.71461444673,30702.405105234568,72378.26758496222,31906.97181425576
2023-09-21,78519.99563096117,52988.185770357595,92262.3939466191,54065.670884964486,143413.47310234708,44301.35205729,45785.05509583939,50313.92773483234,44090.57950463377,79136.0439900962,60631.72248545697,57326.24627431232,98748.35694256533,46212.05454163113,49292.93276833303,31143.60647856104,57951.15737794059,49142.51703180458,53852.75447272454,29285.329082802346
2023-09-22,122281.65549337417,52136.18356911969,89974.62941475847,68982.08505425004,149570.07646721124,62786.37979747343,61063.819067386605,63478.2009613804,55957.30584465788,124899.24033721127,64462.01194865629,64534.003220581864,122059.3199888765,65652.99717457769,68979.92954339227,63525.237915083875,55611.01237038615,50330.97699821614,86900.07590261633,49789.124208311034
2023-09-23,192304.97314022895,117541.70607690832,110724.71040156206,76837.70262057992,166486.84976193172,65982.8140858581,75629.25206687354,48150.625002690715,44863.53546828461,53224.003100164526,102899.93399940371,109778.93684225802,143126.23531130477,75507.51209205398,90232.03607877664,67872.9149004062,29296.90136695807,50434.84336938353,92588.9679039394,56771.93420749179
2023-09-24,120121.3417739398,103994.97766305112,89610.04493630078,72220.10157565292,99937.97341309451,52432.84704684023,66549.42295513021,49654.94567626406,36140.407451930965,37076.055843978495,76668.91065096653,42325.50911616107,128073.12796472758,44524.025702017236,58301.456006119064,54488.270398271976,20427.256571310376,35169.128234564036,73908.16136716199,42045.007735909654
2023-09-25,88889.43962439729,54737.79748363228,69839.5992346296,40036.571240886624,77534.6894953557,45008.12491295507,44095.02306549729,46048.339504610405,32843.1031417529,101361.3074611317,62994.75426461165,64921.88346664793,77704.36422529313,39891.85708987744,48159.74573846723,43171.66595843215,60991.94667109004,30148.520322479966,55472.02464195225,35339.217055098714
2023-09-26,80420.63677515188,40762.293774915786,67585.9783444363,60132.38692881006,85529.01081244253,47221.03973702266,34518.417890324,33282.796878704925,33768.20522903514,59825.830143448315,70596.12799922735,50616.709938711276,92222.82202659869,55815.867870176815,47053.53868543759,42211.00213711008,47987.342511503535,23884.878731438566,74064.97477252038,31553.770701201025
2023-09-27,84184.33199428511,56920.256890889985,80529.39512497785,51566.667037019695,89873.55891432319,45848.96357968414,36099.91230403405,42069.29209434368,30148.239154025876,101740.26260097767,77009.94377334285,54096.74871377267,89321.38854254063,50437.17513149064,61562.550733242475,43706.24539152108,35292.05343126842,22323.915620946435,60923.98350138579,30188.242525301466
2023-09-28,75835.75210472704,60346.20224544748,73173.14984011692,61918.91241627272,92247.89108594935,52587.92295135914,42620.44808378242,43480.6340437856,31508.227918080524,86870.75119996218,80318.63239592963,81658.66545662162,80698.50924366512,48548.023732833266,67621.94238930594,48956.448891317516,40387.51287783817,27310.566787312706,88513.64483274247,30337.183407704862
2023-09-29,118392.35515542296,76212.9707185997,81124.9550733429,59574.00962606365,116134.69434085897,66015.22389988722,52470.89588034084,75362.46870853545,43351.80402495623,108733.0532584795,89514.35908751398,67391.22949304835,153517.99703732354,56704.428682189005,60904.209242123135,38519.50713188526,50717.45565909178,39038.941460019196,71111.03098773694,53907.286773406726
2023-09-30,150907.69830104566,74102.13601456466,97359.52635221665,102881.33426001432,155721.214464638,58628.74125268212,72683.53929935026,86939.25944071704,57548.3275991679,65610.33914159602,89100.60912624381,77107.99851373724,189275.18714775,64783.688844037184,69266.37267995565,46250.63128621494,29197.8470942951,31300.41847500833,104982.198294984,56086.775312485
2023-10-01,172017.8172793326,69565.95668741695,81913.62753981433,71414.1830404875,83682.01872063897,36591.66754164796,42919.17700550927,33252.64771966094,32664.553043170523,47637.652111818155,84712.49477846868,59601.536450562046,109920.00411562355,42033.531891593986,58273.07189768267,37083.17913685989,17648.432026829014,28733.625011334683,64482.64427147838,30816.529127819056
2023-10-02,108737.59889490083,59943.89918866561,64001.236074335895,59166.87668763884,72698.85264287541,49850.56985682883,40546.641665551055,58646.9461411034,34048.904483286875,67806.39956549293,65936.47334322496,56865.87139339232,88768.65977391903,49124.54298687896,61609.89340524228,35755.65077232811,39735.511073221474,26285.079565890588,53587.53416573744,30361.557654240678
2023-10-03,80903.33483250157,41089.93305549422,65483.518494615135,37535.69775012847,96230.32233868144,41271.78457467717,38702.18087495184,31739.082010386766,40165.47056261781,86501.19356752723,73932.64271157522,47503.10486015482,81544.87512093324,38888.88275037829,55786.37242685,37725.27438424435,46071.90897342606,25534.804767661433,60952.54068190149,27686.79383041242
2023-10-04,66547.06060471378,63186.376227513094,73353.44121669793,59214.383244924466,61676.73726971597,34503.2971002896,43380.818543631656,46398.39107872566,28478.92413440429,82169.76878195172,77004.17704429514,41503.082336194115,72685.18569651885,51550.188483403326,39303.34177863378,39525.89554197624,29659.653360224103,25067.823093047522,55100.32413819267,25472.321894730427
2023-10-05,65064.12609974271,83973.69671399434,64843.37843263636,58169.49965314551,84399.38071610007,41077.34514044307,61809.14606442284,48903.88696343384,36222.95330497525,67803.43107498299,55822.06233402395,49426.016041959534,94333.71626202088,45493.895259385514,49084.99611417283,47750.524366215315,32378.55100264866,27947.91612324548,38931.46856082344,33579.33680622031
2023-10-06,134184.7605349652,75780.63406935819,97643.43097361029,51351.90465320382,91284.29523624612,60995.63833503776,68636.12843632183,43495.924053201896,55482.061845727345,102430.81580458138,69207.78095204801,88458.60656809699,100662.08954739201,52327.07601460754,54451.26428721914,59643.704894254784,45180.08615513766,49329.599010660575,45182.58649907271,37718.05010890606
2023-10-07,152729.22815038578,79056.70571874503,104174.20947545633,76429.4989992113,156415.71172381545,58381.400739084755,69960.52190974233,63732.28400455065,49384.99522043799,73068.59350206713,88357.43074875968,81967.36407148514,130869.67289825584,61187.37692969769,69333.81194551717,48122.03064965014,24581.771229192673,46848.93066306301,107405.59293967488,39163.39198041936
2023-10-08,120845.79842882372,61645.00088071174,59725.86278743369,61589.547346186075,105693.44808203244,42825.47884790818,48658.993829070874,43405.102511831625,36279.41259048803,58123.932345231704,63325.5652131931,65911.70020636334,85038.20392218651,35453.39807474725,71893.18959613841,43843.457885601005,28742.424509708708,28706.809844277876,80436.37061417526,27010.97187219168
2023-10-09,52497.88795574183,60984.44383942897,81889.24442794526,55342.80068668239,112929.85532626373,49092.1386502666,42523.38048910231,42249.238040187985,42396.29804541081,89684.98630491974,74943.87656543459,50789.11222556743,79592.02296650586,43625.392679219265,37377.996720384195,31703.550920174093,44051.00924564738,27146.791365829795,78230.7619818672,23158.02948615892
2023-10-10,91303.31723644897,39542.648059481064,56861.474243288794,50134.882108343605,88125.09702523002,35356.68311566024,46758.18418506817,38634.022785536305,31905.589190485294,61466.21202781262,67602.04011498076,45859.29021387468,94264.9877196882,41900.011686724814,34927.902788226434,34265.08327882863,42122.7268467298,26407.115820181498,54674.85861880753,27401.959286212677
2023-10-11,87141.72652960145,57797.9370929585,49491.01493271917,54136.28313453922,62559.936220246964,38582.39906548842,51727.72221077565,48216.892847829346,42948.95926800903,88099.9002965219,81303.5353492946,72261.53150808606,75638.38835167036,50002.96198500145,42311.191070582674,39576.91879943118,35889.19523867249,24663.07191662736,46620.88289688353,30468.80944995331
2023-10-12,65208.51487099202,55531.434148921515,57963.9555939941,69883.577061264,102177.69276588864,45982.570266863484,42381.484479509505,42075.73005844083,40426.83620269504,99249.66748389958,76176.45524369708,55558.356983360754,162011.3435253982,38132.92073059925,54004.645556427735,22162.062968248978,37743.268477226775,26034.661773655534,57099.118713972675,28125.87509153646
2023-10-13,93243.21031954163,100939.39223679362,72310.0417939053,83246.35926505014,92358.86609412802,58370.61101079156,61822.67331617387,50157.9221946933,44050.99826292032,120563.06033697042,91668.79192531925,66096.48553027055,140474.10712138822,68300.72760854248,71009.77073261097,74057.09770488336,38019.47296134661,43773.64441345935,76334.27095710445,45294.187346231294
2023-10-14,153033.92011556638,81424.91769080995,98722.29910615433,47222.949182232565,134674.53611736727,64193.360162292076,49481.25057622908,70735.43720163745,57632.099343937065,65748.72141817566,123416.68641609256,97683.56791037913,215039.14391126146,71189.76467362238,78300.66495294427,61566.3264232406,30664.990883828475,39047.55179896927,73031.00154848027,45618.383955393634
2023-10-15,110189.99164649326,84003.05473100363,70450.36110485347,54945.200765338166,123576.69498137292,50892.153038489654,54651.794846388184,48876.88768273198,42310.288566319716,45968.54563919554,82227.30912509997,54087.84355964009,145015.76705476752,56551.05909356695,66958.82947339371,38113.84512416821,21951.155811596538,26260.52086982907,86518.63254323656,38380.356229601326
2023-10-16,72391.09752061039,45611.88768511193,60624.1629011106,49048.138996575755,73356.78278239751,42572.20851256556,52198.205158269346,43620.953907401956,41454.4806352706,77938.92979812913,66799.99572834038,48076.76940529869,129699.06986753581,44061.40281379034,35338.70779762668,50906.57277189187,46446.414107469136,27311.920547142217,83205.18023922808,29337.67308450122
2023-10-17,72905.34216778087,58745.03860359118,68914.91693087757,36179.92863432616,96112.17794120862,42592.008510278654,42243.03205544473,33238.80316851958,30673.389827812705,68376.00686249632,82053.47873341864,51481.011266601534,70106.43132333802,48382.91282480989,56389.84052154799,33409.631768425206,34275.771524920274,27120.424599494527,59588.95176089867,25577.821876687132
2023-10-18,74731.86439347648,59446.868058527776,69596.50747971822,52446.02984417695,70534.91176154237,41233.36304865179,63897.032944502185,32996.954792248136,35910.56435096137,57415.36757735446,68902.13757797398,54430.75051515592,50259.7721910499,38028.735048885035,46276.20263134038,38391.96075912909,36755.213894968256,20131.343855970023,58074.57037377471,31574.438382477496
2023-10-19,86247.95436010955,51283.438253937544,73184.57750687652,67382.36490951775,77065.27250809227,45249.771258488116,42647.719324070196,37785.22612013948,37258.86201998234,90685.44796359411,67740.8601479149,60059.65201626163,84499.07492552693,52184.11027284247,58344.149038755124,36482.441690065825,41047.48338458442,29518.932281333604,49291.48399146709,26380.21304699578
2023-10-20,143230.07634923296,76121.0376428364,92387.23798761205,56285.63892795316,94962.38312179598,56522.53248375035,63867.501502524865,46523.27639631738,52726.28596453867,109597.25625874806,76865.6380555907,101885.48923123653,130942.4286327269,54257.12128609189,51115.31548883059,65205.30552960786,58074.364726599226,42801.65383293112,99270.74542978303,44524.28996972375
2023-10-21,82249.2137775724,103254.39350233282,108848.9513944661,81552.28622723665,135251.576908505,62173.40083463232,69592.4313898102,67225.08808715975,44702.46811535938,63224.316392961424,113624.99012476008,85998.36040033506,167164.44968866443,53010.27665543754,72879.64453991422,55023.20869922286,20482.00026260725,45359.94267925879,87955.37305063214,39405.88674410839
2023-10-22,103578.80703894871,59981.97528586302,51670.51486010813,49719.00860020948,147145.2740903981,50141.11768364607,51920.647044606056,52369.849763029335,47713.596090344465,33905.884312628856,93851.03993795012,40891.3262966727,129576.23709437958,42596.76305598334,57177.123654240706,43338.26157320971,22981.659727586844,46293.73709143318,62347.31264091998,40745.73712033619
2023-10-23,80396.42395855275,41344.79842563725,60447.574188943014,45075.724811538,94031.56866964832,44512.30551978558,45052.29583753882,37582.299325734384,37792.012050224446,88840.15714370573,65582.045946382,56325.62253479919,115579.98487916816,44449.35518895288,58146.000805422314,45094.40260283188,36778.24531856778,34094.009744152725,61816.46098616358,28622.862668422575
2023-10-24,79744.1621745229,53099.23306438477,42891.04806204056,62758.479868740214,115243.92205124657,40448.19960266325,45197.1695237075,47547.51156833473,26964.26579646803,110622.30883688097,79823.29492815286,51815.3383615627,90829.4126641365,38874.507791700686,35253.119998205504,39218.82123335052,29476.958749577032,34066.679610606894,49817.534891345116,35090.90087133606
2023-10-25,72915.07842341084,48382.97725342851,66210.61752893016,47149.04535630426,137986.63067522322,38668.78856789012,54292.78786365218,49825.3963711877,43868.926557704464,82091.66473659522,48423.19670588868,54929.191076158415,105435.89540901616,47550.639638863984,49140.672772988786,37257.590249372464,25954.53554510478,45396.1544120175,59758.92610823834,25632.90878922445
2023-10-26,56767.18424570926,56186.839389981,69424.76089030642,59053.58550631851,70515.87597328352,45357.20289789212,62725.87976281609,43448.80664614079,55142.34516168533,84515.609974332,70794.05282824665,60026.732545079,75941.17600539325,38628.81330080293,42917.92931431503,47951.10623637978,38913.089615636665,33873.05628237718,48156.2519336037,29189.897244034404
2023-10-27,111570.55920948698,72971.69215511947,103113.74245608112,49344.33916376489,111625.42250318504,55709.311284940566,61635.463418611645,45039.728822172954,55561.742529703304,112248.75394825594,88185.88620251478,71176.63806505187,91171.03298441324,46191.5209278645,69879.68600898133,75945.69527182555,64299.07765401129,38035.360361713625,91976.77992637492,43417.537454633624
2023-10-28,211920.13008485117,62983.98124134559,120167.88796343599,105892.44542837233,118461.35104595941,62120.186856192755,80569.76702886393,77013.47382131191,67943.08114703343,82592.56934398871,89261.81726786272,80640.07200788664,231024.3485308498,76333.67798175999,83251.59370905008,59224.53940396682,36140.070665300205,49661.49945747482,85445.7140244467,56485.77349511181
2023-10-29,101405.55086375425,62712.72116086971,99668.39962391763,83819.50801641241,126806.5187930827,77560.41513852317,61044.57264328052,57178.522119915586,53036.53238845917,46722.571828787506,148532.55611659514,88547.77156357297,162390.07540614068,70758.21781577512,89027.41283223055,56126.62735898479,27947.049979772215,37525.05562393335,103856.71441872737,60262.66439622637
2023-10-30,93686.29866271921,59937.62617346117,59171.6411421813,49073.38081098649,71410.86663536304,39176.15574093927,52417.68140775013,39493.110348640024,26367.675757534613,82194.29020195428,65524.354956289855,48681.43804634681,75491.87274553136,39234.008092203956,43697.77759299607,37897.857941340444,52642.80419711519,28120.88642660511,55144.100510645825,30586.18213497616
2023-10-31,69630.43020009552,48816.01151099941,67595.98657451717,53933.51432748704,62806.68883568325,42400.627089287,39058.49625151797,35251.664353123786,24696.503204226294,66296.53940342249,59735.58268664306,43899.91190646269,72966.18268506508,42977.08357852667,54133.228422705244,44443.93242021105,35452.954379305374,23894.771331047497,53869.066859241,40104.971276255645
2023-11-01,74219.672945606,34672.86431369413,57189.40147766196,38678.47450587551,63197.44157681933,46050.89907975215,53788.22318101422,32266.34096405295,35465.82142115909,69731.9464416443,64631.313791719345,86669.77491893806,72889.10332056123,48833.23893880617,58569.63200656048,32286.048044327534,42630.67189862266,28687.861960745733,45089.9674659458,28075.124541903097
2023-11-02,63004.30330821013,64696.52527250124,66035.86065370048,63453.21468513088,81471.76784779748,43276.60400906733,68701.52527781112,30874.801368934084,32423.68612063425,80520.61566825498,48333.61251312941,48457.47898825819,75951.5284583573,47975.695086592954,37107.948060629395,35999.49517228797,34955.57222853071,25338.178327488964,66568.56817780412,37533.636477536296
2023-11-03,91681.52533084077,73673.81264881032,97041.4694981033,61023.30041199025,79948.4146723048,70347.96778102191,57412.88389742269,54831.08211806481,38134.07289615793,128640.05477235834,74179.55428745454,69163.08714019059,83165.6470756207,57698.880673823856,67649.66122251327,36107.98906416316,42936.92612781674,31293.785405717146,62629.823892995286,32961.38694481089
2023-11-04,183388.12719143528,70872.69097345525,84908.43612023642,70848.28134587385,175567.108513898,55142.85048389851,45933.28200759223,49027.96157018042,50139.973488236574,75315.04823616479,113490.17330302454,59984.134869832356,110689.40835069676,70193.01646685034,81621.27673205695,43620.23978918615,22497.629709218818,42922.114473742266,76122.35059881437,47268.35235494747
2023-11-05,118131.61449724033,48250.34528661252,80751.79317332378,50890.246700254946,89915.27718532497,45250.00308986508,45822.26756729046,71073.1397991348,42442.7121101734,44531.08361874436,65083.103345003525,59511.061255149725,111267.7989464362,42528.10093328642,50057.87272088806,36846.95604437771,13229.99506423549,29479.82096923285,62379.20485443634,22294.48419013679
2023-11-06,107815.35045352332,60512.02712779981,68721.6103508405,43598.93323421898,144687.3315340452,36034.111683034746,53938.90485276702,30552.52536146059,25972.222796964536,70395.07067926404,54716.62411054352,43302.263268122966,72247.19020318009,42461.707124070526,37033.48289680929,34666.72874901182,44320.47885363301,18914.503803453397,55376.35693071161,23861.04769175457
2023-11-07,92195.29578486738,53823.56612897512,50307.68599311324,52321.345551656144,68219.62816565052,36734.14694313229,46433.59811757906,28671.162677529668,29762.648449920023,113996.78967425012,76040.24294382747,45476.68811777086,101461.47499550591,40783.85978560041,51600.09081463157,45677.2725051733,30260.505098050136,19800.950475836682,39215.62014631832,30199.333435938894
2023-11-08,83003.97252577126,80541.70242481676,73954.15590283669,51430.19710667974,81068.2744519361,41811.553529673925,46699.17318759116,41008.58120511649,43976.36446805464,71373.62417796126,80955.32908208552,62022.185164837756,89836.54908205033,41892.53747065204,37966.92403082685,39227.82723924331,31139.875429521526,22099.39473664249,53371.96085617142,23636.23933135117
2023-11-09,116777.9940698161,60915.302605671786,74511.93502422799,58080.97529997901,63357.44383678782,47426.29258057083,56103.84897751674,51488.614376883736,29919.035856760733,73435.20000640384,74311.245488665,59405.8336195815,94273.91881645899,43614.171981960775,47685.709803339654,32379.771805725122,30712.596952960474,24405.290951878167,67089.75271337772,33541.94646200552
2023-11-10,108880.13994640307,75265.50948411813,83645.74296964878,64496.17890581533,152348.05662715124,55310.997696486156,63761.39941187039,49869.90687595684,51739.08302234,73462.7298061313,78262.14808678324,75026.43529107103,93822.83728118739,57280.662679106434,60654.29936532001,41508.186127089306,45483.207756681426,37804.08781113299,68277.80916936684,45212.48810834549
2023-11-11,165590.82943663877,77916.17806766041,82151.65979913984,80177.58184689157,186944.35904043695,67232.25050562152,82162.83590507183,61844.15702600245,46751.61145896229,70145.07427288393,92353.42863949691,57340.37398144827,150199.11502915193,61912.78426972344,78457.10026438773,67508.5006058711,34972.34717188685,41599.31830576615,79726.08175765195,40485.74445127097
2023-11-12,97527.71800977206,69469.16778663934,60953.83561197099,51615.1618840177,117667.41641703763,43106.90540058438,58910.043619771706,30937.00755655158,42016.30110048011,48987.88791346,63284.92765432232,79870.11517349395,125968.02596530909,41009.60238076776,47106.11953365089,48817.545096222966,27995.086610762108,36233.403441814604,64227.40438593024,28204.234451460485
2023-11-13,74867.36895684639,58485.908483224455,55995.39202794845,70426.13263101179,58086.88505099946,38176.84058493777,56763.23701634141,32807.90372783733,40137.40265438736,116615.4594626765,53289.08292061609,41512.724132484014,96531.24636820071,46657.94941556925,40570.50357503793,35228.018180024315,26116.85168418102,29884.814936052553,53191.46279385521,26684.226817162475
2023-11-14,61142.754450026856,62858.185504019464,65006.00514108576,35677.789989755925,79055.46818665894,53097.72343946327,45004.4642901468,29633.287167107803,36501.283038816044,56776.88019917277,51052.71200108873,63690.900340832486,78039.41670131288,36416.72465200731,44781.84006617285,31418.387370611832,31922.232678188182,30482.8501656486,44066.07011798009,23713.934259535
2023-11-15,93856.17294313948,49248.23253644872,53367.01064754169,61120.43998707367,62458.26998733565,42622.181959835216,52303.898898339656,27293.965590799886,39777.328147189095,100396.22576744106,58133.99956790228,61883.85248369662,106984.9249680776,42242.077055216694,55339.33253464776,43435.27285116172,29914.0843679533,29837.87463844597,55263.31779185032,29091.76283271457
2023-11-16,61506.78404411328,52762.373354173,71403.38972072958,65716.52860816402,116425.41428863366,39371.717289190674,44938.02965925455,40570.01622123673,29585.615430687012,82565.95827861104,57181.85167217372,60585.92440998157,89242.51562004024,44189.64003074159,72644.90361128558,31992.03167242723,45455.49958469419,29438.869211627094,69518.98237181795,31795.85663122855
2023-11-17,117630.81160242883,65067.79301969108,66681.62814576224,55980.24501819172,125288.01214307219,49064.38970337299,53106.92532678009,33748.014817185875,54024.68018520454,117112.00302310812,64933.84105365096,59005.35901475595,131773.68326868932,59379.919708723435,47347.05339391106,50302.626605077254,49773.3407867235,42547.44688849096,61005.690503020865,36856.00315685816
2023-11-18,132579.6460040925,91855.06781941876,90489.58063421356,107526.8763949925,149497.81864380432,51712.62839575556,89443.27581447313,44895.04509009587,43994.27274271765,40627.02781444087,100022.55425864013,79650.18941422147,138737.6789920528,47897.80375389331,73426.35946102835,78780.27220840655,22744.2168630587,46942.74588745457,77859.31887743635,58708.22067314048
2023-11-19,134938.6844923864,78141.2958895522,71994.2184830862,65760.34453097175,64605.65164204828,48873.30089757294,52364.46733529171,38698.3564414243,40091.27447486681,53694.33458102489,75640.95160231627,54046.06980366993,78226.0193304478,51846.66589336382,43640.39537040216,41814.38322837118,19491.449243060753,32284.397073145454,49486.87666743448,29478.446486722958
2023-11-20,87185.03322926795,48729.36975094868,93140.36082957493,56961.01356562375,63032.369745235315,38096.69220192142,50339.645447110415,32017.776720345904,34863.07535647016,87096.20532607118,84414.66419045832,51178.523573696555,87628.48478438503,39140.29167705754,54292.270830030364,30783.107678649012,32374.299959214717,32694.924265013135,63886.59519504987,36707.880033917085
2023-11-21,106585.74359178789,47353.435985921795,46986.387627484335,46880.57034370834,87959.23543726048,39044.51248471666,43317.86610710163,38113.3806203264,35007.535871819724,72530.16931983216,54519.309986709064,47156.463370082005,93616.30244097521,47482.10771922493,37607.2743989866,36384.70477227671,45578.251185338544,17080.197211579907,51776.679442745146,23453.113208293416
2023-11-22,88817.88705915987,56863.522931633444,80773.91589864585,47623.25109484033,104565.16384533976,40415.27553711889,40659.46770678554,39747.01019001633,36153.9122949561,86880.76937133863,68028.01402336665,36847.78824878669,95930.08804340316,41017.0400765621,41657.01965342881,33178.24346870411,39834.32941346947,25654.910969186843,48207.60647793696,30017.96753980274
